Node,RESGeneratorType,Period,ExpectedAnnualCurtailment_GWh,Expected total available power_GWh,Expected annual curtailment ratio of total capacity_%
Austria,Hydrorun-of-the-river,2020-2025,0.00033283058765064494,40897.51696839143,8.138161246020891e-07
Austria,Hydrorun-of-the-river,2025-2030,164.64170905100477,41456.97127312668,0.39713877785792123
Austria,Hydrorun-of-the-river,2030-2035,12958.385580470003,53625.25358155178,24.164707325370973
Austria,Hydrorun-of-the-river,2035-2040,12539.354505394456,54253.2861368489,23.11261749890153
Austria,Hydrorun-of-the-river,2040-2045,14936.792393550142,55557.17230534977,26.88544390174414
Austria,Hydrorun-of-the-river,2045-2050,15369.571323027983,55497.30290958858,27.69426713955228
Austria,Hydrorun-of-the-river,2050-2055,14231.684043875883,54669.25223412805,26.032337122386235
Austria,Hydrorun-of-the-river,2055-2060,11240.865792055363,53212.27811011637,21.124571605060304
Belgium,Hydrorun-of-the-river,2020-2025,410.68236630719434,881.4823662295918,46.58996958314962
Belgium,Hydrorun-of-the-river,2025-2030,45.78732100656976,516.5873209764815,8.863423306638667
Belgium,Hydrorun-of-the-river,2030-2035,258.11697555251135,728.9169754847518,35.41102543000261
Belgium,Hydrorun-of-the-river,2035-2040,250.04884475545936,720.8488447055859,34.688110634010386
Belgium,Hydrorun-of-the-river,2040-2045,581.1502123969221,1051.9502123608347,55.245030189468594
Belgium,Hydrorun-of-the-river,2045-2050,1409.1841659224333,1879.984165850858,74.95723589164666
Belgium,Hydrorun-of-the-river,2050-2055,818.1151847264724,1288.9151846608224,63.4731590148625
Belgium,Hydrorun-of-the-river,2055-2060,515.7963300463767,986.5963290465488,52.28038204286089
Bulgaria,Hydrorun-of-the-river,2020-2025,2864.499350300898,6836.323336996808,41.90116834876436
Bulgaria,Hydrorun-of-the-river,2025-2030,2884.3279737883877,5523.441236174871,52.219763919962716
Bulgaria,Hydrorun-of-the-river,2030-2035,4635.148235363666,7434.066967398047,62.3501006338928
Bulgaria,Hydrorun-of-the-river,2035-2040,4084.0384099851913,5931.506879705053,68.85330309501845
Bulgaria,Hydrorun-of-the-river,2040-2045,4242.187062351971,6112.502434696144,69.4018056871801
Bulgaria,Hydrorun-of-the-river,2045-2050,5449.021542441176,7066.370593240877,77.11202618856805
Bulgaria,Hydrorun-of-the-river,2050-2055,4839.573783096872,6488.368388368894,74.58845573214269
Bulgaria,Hydrorun-of-the-river,2055-2060,4233.487188543831,5667.7636264277335,74.69413806891775
