Node,RESGeneratorType,Period,ExpectedAnnualCurtailment_GWh,Expected total available power_GWh,Expected annual curtailment ratio of total capacity_%
Austria,Hydrorun-of-the-river,2020-2025,0.00036967826351561386,40686.18461697406,9.086088238448047e-07
Austria,Hydrorun-of-the-river,2025-2030,2739.5203809573018,43896.077132216444,6.240923016208886
Austria,Hydrorun-of-the-river,2030-2035,9225.6899007177,50585.81562301025,18.237701195671065
Austria,Hydrorun-of-the-river,2035-2040,7295.071570657337,48419.63193075275,15.066350733707292
Austria,Hydrorun-of-the-river,2040-2045,6479.9282850592535,47961.87549727613,13.510581514743441
Austria,Hydrorun-of-the-river,2045-2050,13581.881474420314,54193.28364469694,25.061927532323214
Austria,Hydrorun-of-the-river,2050-2055,9458.396779789526,51380.730244131206,18.408451446386128
Austria,Hydrorun-of-the-river,2055-2060,11074.5092019738,52963.281806899,20.909786599612172
Belgium,Hydrorun-of-the-river,2020-2025,0.0001476576537888286,438.3342252005973,3.368608821755938e-05
Belgium,Hydrorun-of-the-river,2025-2030,135.4506715125999,606.250671446014,22.34235406115532
Belgium,Hydrorun-of-the-river,2030-2035,175.83614914302362,646.6361490447791,27.192440355023685
Belgium,Hydrorun-of-the-river,2035-2040,233.72801953978438,704.5280194139134,33.17512052029092
Belgium,Hydrorun-of-the-river,2040-2045,373.44866502378574,844.2486644934746,44.23443953539973
Belgium,Hydrorun-of-the-river,2045-2050,500.6388025822215,971.4388024792285,51.53580455140676
Belgium,Hydrorun-of-the-river,2050-2055,830.0399435252692,1300.8399434197195,63.807999417915674
Belgium,Hydrorun-of-the-river,2055-2060,973.1159489620402,1443.9159488402297,67.39422400200361
Bulgaria,Hydrorun-of-the-river,2020-2025,1248.7600220029187,5220.582271256391,23.91993760692887
Bulgaria,Hydrorun-of-the-river,2025-2030,3629.653575899914,6384.568821581393,56.85041037745263
Bulgaria,Hydrorun-of-the-river,2030-2035,4909.402284334885,7184.240545832104,68.33571694899673
Bulgaria,Hydrorun-of-the-river,2035-2040,5148.071162233961,6969.593289944906,73.86472851523673
Bulgaria,Hydrorun-of-the-river,2040-2045,4002.916179449351,6046.814274997356,66.19876181745472
Bulgaria,Hydrorun-of-the-river,2045-2050,4391.743390848221,5768.681095943091,76.13080560020519
Bulgaria,Hydrorun-of-the-river,2050-2055,3979.685661613326,5489.60988545288,72.49487203378953
Bulgaria,Hydrorun-of-the-river,2055-2060,5133.731620689983,6736.722237082235,76.20518465836989
Switzerland,Hydrorun-of-the-river,2020-2025,0.00020584933649741004,1628.9822434092898,1.2636683876098541e-05
Switzerland,Hydrorun-of-the-river,2025-2030,9.769567498832165,17332.016701392793,0.056367171040442664
Switzerland,Hydrorun-of-the-river,2030-2035,6.677989488544421,22362.681124400115,0.029862204139994686
Switzerland,Hydrorun-of-the-river,2035-2040,0.0010660212311861456,21256.51811514739,5.015032214643371e-06
Switzerland,Hydrorun-of-the-river,2040-2045,283.2369341147527,21303.576763154208,1.3295276059212164
Switzerland,Hydrorun-of-the-river,2045-2050,146.2089380589801,13113.15850344781,1.1149788056061225
Switzerland,Hydrorun-of-the-river,2050-2055,132.50742376527825,15616.8355359057,0.8484908703854994
Switzerland,Hydrorun-of-the-river,2055-2060,512.3166403857472,14460.375874065396,3.542899886195795
CzechR,Hydrorun-of-the-river,2020-2025,0.00015804172997867485,1342.3850521024656,1.1773203950025167e-05
CzechR,Hydrorun-of-the-river,2025-2030,36.471771022409754,1236.4156337105574,2.949798597495551
CzechR,Hydrorun-of-the-river,2030-2035,503.93418295775814,1867.065434814742,26.990708175568606
CzechR,Hydrorun-of-the-river,2035-2040,346.7233537314104,1727.6446319171055,20.06913617105758
CzechR,Hydrorun-of-the-river,2040-2045,262.24655011150315,1683.0704004690176,15.58143676214753
CzechR,Hydrorun-of-the-river,2045-2050,265.8831598014461,1729.9421535569466,15.369482687889985
CzechR,Hydrorun-of-the-river,2050-2055,356.9787947874801,1886.2677368949007,18.92513919445627
CzechR,Hydrorun-of-the-river,2055-2060,216.1062573290968,1790.9636194161808,12.066479463136343
Germany,Hydrorun-of-the-river,2020-2025,0.00023340831603821608,20636.320499154088,1.1310558781435082e-06
Germany,Hydrorun-of-the-river,2025-2030,0.00017635119544518499,21940.03983038574,8.037870341554638e-07
Germany,Hydrorun-of-the-river,2030-2035,13.782289746893568,20969.723487945008,0.06572470903022005
Germany,Hydrorun-of-the-river,2035-2040,0.0009862294950617671,20808.962995980644,4.739445667005426e-06
Germany,Hydrorun-of-the-river,2040-2045,706.5990466295347,20921.314650474636,3.377412263208346
Germany,Hydrorun-of-the-river,2045-2050,775.1791751761917,22772.81247587388,3.403967674161622
Germany,Hydrorun-of-the-river,2050-2055,985.4199215046104,20378.9560744831,4.835477920964139
Germany,Hydrorun-of-the-river,2055-2060,1492.341558403819,22548.925138905386,6.618238116498812
Denmark,Hydrorun-of-the-river,2020-2025,0.00017258130647176262,12.27911526274218,0.0014054864929512981
Denmark,Hydrorun-of-the-river,2025-2030,0.0008749000058335018,25.869117751411732,0.003382024908003508
Denmark,Hydrorun-of-the-river,2030-2035,0.0030417593514899138,22.294316007524284,0.013643654061704905
Denmark,Hydrorun-of-the-river,2035-2040,0.0012046161089446935,14.41071849836432,0.008359167581279327
Denmark,Hydrorun-of-the-river,2040-2045,0.011428918591979583,22.092569105633086,0.05173195809565433
Denmark,Hydrorun-of-the-river,2045-2050,0.01885944814724302,25.796024009931283,0.07310990306096113
Denmark,Hydrorun-of-the-river,2050-2055,0.0433287493233327,27.205403764766505,0.15926523163551579
Denmark,Hydrorun-of-the-river,2055-2060,0.03450598656925745,29.931226076406034,0.11528424021512963
Estonia,Hydrorun-of-the-river,2020-2025,0.11096328482885719,32.2109631470611,0.3444891862508041
Estonia,Hydrorun-of-the-river,2025-2030,8.121828610456044,40.22182852553019,20.19258921881395
Estonia,Hydrorun-of-the-river,2030-2035,15.978796488217695,48.0787964191273,33.23460169202741
Estonia,Hydrorun-of-the-river,2035-2040,24.86964245026417,56.9696424057996,43.65420143085259
Estonia,Hydrorun-of-the-river,2040-2045,35.75219845270735,67.85219813751205,52.691289942074505
Estonia,Hydrorun-of-the-river,2045-2050,29.029951227670388,61.12995053730181,47.48891659900193
Estonia,Hydrorun-of-the-river,2050-2055,36.12377614687679,68.2237755677362,52.948954885985735
Estonia,Hydrorun-of-the-river,2055-2060,35.81626715234226,67.91626648655453,52.735918808836246
Spain,Hydrorun-of-the-river,2020-2025,225.0530485228183,24683.80390014354,0.9117437872754677
Spain,Hydrorun-of-the-river,2025-2030,3247.4495669578127,26997.129816504486,12.02886969477959
Spain,Hydrorun-of-the-river,2030-2035,14635.983672294955,41660.36771074376,35.131671841966224
Spain,Hydrorun-of-the-river,2035-2040,16032.820071879254,42646.64654522214,37.59456222396804
Spain,Hydrorun-of-the-river,2040-2045,10333.049787341048,36546.49049657418,28.2737128707602
Spain,Hydrorun-of-the-river,2045-2050,14321.681048680912,38241.471816626625,37.4506533570555
Spain,Hydrorun-of-the-river,2050-2055,12437.933629329924,42804.187376030146,29.05774970113093
Spain,Hydrorun-of-the-river,2055-2060,20383.312560053088,41966.14307415544,48.57085037344308
Finland,Hydrorun-of-the-river,2020-2025,0.0003253786218282718,14984.256408156198,2.1714699279382484e-06
Finland,Hydrorun-of-the-river,2025-2030,1723.6499571610834,17773.649681023766,9.697782886996796
