Node,RESGeneratorType,Period,ExpectedAnnualCurtailment_GWh,Expected total available power_GWh,Expected annual curtailment ratio of total capacity_%
Austria,Hydrorun-of-the-river,2020-2025,0.00038230945826915955,41574.19066529921,9.195836458898581e-07
Austria,Hydrorun-of-the-river,2025-2030,763.57342526142,41921.695885866604,1.8214278051638877
Austria,Hydrorun-of-the-river,2030-2035,8955.798363901664,49570.57519685639,18.06676305113686
Austria,Hydrorun-of-the-river,2035-2040,12035.428156486038,53992.787134363076,22.29080733790501
Austria,Hydrorun-of-the-river,2040-2045,11227.59003221622,52705.66195632994,21.302436238290692
Austria,Hydrorun-of-the-river,2045-2050,12069.517059965765,52866.62313564419,22.830126730428805
Austria,Hydrorun-of-the-river,2050-2055,17307.792690705395,58405.725001362465,29.633726300463948
Austria,Hydrorun-of-the-river,2055-2060,2795.2361751626627,41150.61686785269,6.792695682154723
Belgium,Hydrorun-of-the-river,2020-2025,300.2160616201719,771.016061540227,38.93771823902639
Belgium,Hydrorun-of-the-river,2025-2030,215.03304810555133,685.833048061144,31.3535559001497
Belgium,Hydrorun-of-the-river,2030-2035,272.658402130789,743.4584020921636,36.674331928121596
Belgium,Hydrorun-of-the-river,2035-2040,436.5710236104525,907.3710235535178,48.11383792053649
Belgium,Hydrorun-of-the-river,2040-2045,225.86744048211256,696.6674399899139,32.42112771703276
Belgium,Hydrorun-of-the-river,2045-2050,995.3054437122926,1466.1054436433756,67.88771217156716
Belgium,Hydrorun-of-the-river,2050-2055,582.1214892796479,1052.9214892062041,55.28631481522031
Belgium,Hydrorun-of-the-river,2055-2060,377.627008271736,848.4270081442744,44.509074398480344
Bulgaria,Hydrorun-of-the-river,2020-2025,3463.746370584046,7435.5727160359775,46.583450970951226
Bulgaria,Hydrorun-of-the-river,2025-2030,1995.0226783605053,5213.8188858764515,38.26413463967379
Bulgaria,Hydrorun-of-the-river,2030-2035,3663.721367904163,5634.584337042065,65.02203443506309
Bulgaria,Hydrorun-of-the-river,2035-2040,4105.851631244672,6047.231192143445,67.89638928604201
Bulgaria,Hydrorun-of-the-river,2040-2045,4659.153042843703,6487.997471725472,71.81188129539467
Bulgaria,Hydrorun-of-the-river,2045-2050,4550.5628149488575,6763.245458767192,67.28371523245494
Bulgaria,Hydrorun-of-the-river,2050-2055,5447.108781812553,7141.926056303441,76.26946483161852
Bulgaria,Hydrorun-of-the-river,2055-2060,3981.2433987800855,5712.995487882284,69.68749419152559
Switzerland,Hydrorun-of-the-river,2020-2025,0.00021502707295803261,1493.088682953457,1.4401493723245606e-05
Switzerland,Hydrorun-of-the-river,2025-2030,0.0004386990515147865,1213.4563073349298,3.615285106377545e-05
Switzerland,Hydrorun-of-the-river,2030-2035,0.0009414832878035501,1102.6510996497095,8.538360757112025e-05
Switzerland,Hydrorun-of-the-river,2035-2040,63.726165544119205,16689.886425290257,0.38182504014859364
Switzerland,Hydrorun-of-the-river,2040-2045,293.101751354146,23448.497764853473,1.2499809339320274
Switzerland,Hydrorun-of-the-river,2045-2050,214.50213192059041,14263.525932535536,1.5038506813473416
Switzerland,Hydrorun-of-the-river,2050-2055,433.0422273178432,19830.30292027072,2.183739850363977
Switzerland,Hydrorun-of-the-river,2055-2060,511.80177208178037,15342.399195320186,3.3358653074148448
CzechR,Hydrorun-of-the-river,2020-2025,53.01226031935089,1304.0285791467813,4.065268289904851
CzechR,Hydrorun-of-the-river,2025-2030,210.30428676234112,1388.0523485763774,15.151034251556483
CzechR,Hydrorun-of-the-river,2030-2035,580.857990391966,1417.7148525181165,40.97142590840872
CzechR,Hydrorun-of-the-river,2035-2040,365.0484711704866,1689.1126909153963,21.61184822858992
CzechR,Hydrorun-of-the-river,2040-2045,481.4615590520216,1869.89029440254,25.748117977469704
CzechR,Hydrorun-of-the-river,2045-2050,579.1439441796349,1754.1266773799111,33.01608439389826
CzechR,Hydrorun-of-the-river,2050-2055,424.841863798084,1794.231493138147,23.67820793597971
CzechR,Hydrorun-of-the-river,2055-2060,330.71918520656635,1574.7906574508697,21.00083485013208
Germany,Hydrorun-of-the-river,2020-2025,0.0004153168538985465,22677.870333518207,1.8313750268017997e-06
Germany,Hydrorun-of-the-river,2025-2030,0.00015768360508038376,19664.3853784191,8.018740583340855e-07
Germany,Hydrorun-of-the-river,2030-2035,0.0006753275373248196,22302.471879383007,3.028038958986919e-06
Germany,Hydrorun-of-the-river,2035-2040,125.35428573356423,21731.391709427542,0.5768350569061016
Germany,Hydrorun-of-the-river,2040-2045,1408.9222714277716,22659.719813597883,6.217739155725529
Germany,Hydrorun-of-the-river,2045-2050,687.0716367018548,21621.049126948805,3.1777904608961745
Germany,Hydrorun-of-the-river,2050-2055,1546.6036546777275,23550.84663958129,6.567083036744807
Germany,Hydrorun-of-the-river,2055-2060,1359.9391890525662,18635.126579302825,7.297719085863295
Denmark,Hydrorun-of-the-river,2020-2025,0.00016924040715362237,18.54476894814502,0.0009126045604927905
Denmark,Hydrorun-of-the-river,2025-2030,0.0005995260808789553,24.783376523105787,0.002419065377633315
Denmark,Hydrorun-of-the-river,2030-2035,0.00262724210593912,26.181740353362812,0.010034635094842632
Denmark,Hydrorun-of-the-river,2035-2040,0.0018889131371288548,20.776643924179066,0.009091521922511314
Denmark,Hydrorun-of-the-river,2040-2045,0.010807754675596627,18.619472260068793,0.05804544041119184
Denmark,Hydrorun-of-the-river,2045-2050,0.013670183406315848,24.816914480304447,0.0550841379461777
Denmark,Hydrorun-of-the-river,2050-2055,0.017072326067504275,18.286150701090566,0.09336205495936387
Denmark,Hydrorun-of-the-river,2055-2060,0.025535056751245993,24.426217365960262,0.10453954604870985
Estonia,Hydrorun-of-the-river,2020-2025,0.0005878956348847306,32.10058777766574,0.0018314170411974952
Estonia,Hydrorun-of-the-river,2025-2030,4.11875080673622,36.21875073498633,11.37187430034029
Estonia,Hydrorun-of-the-river,2030-2035,11.215591699188108,43.31559158810212,25.892735820948122
Estonia,Hydrorun-of-the-river,2035-2040,21.507461982392606,53.60746192408728,40.12027656308183
Estonia,Hydrorun-of-the-river,2040-2045,33.50780681815536,65.60780679489586,51.072895826114085
Estonia,Hydrorun-of-the-river,2045-2050,33.41186869850486,65.51186809851326,51.0012455273934
Estonia,Hydrorun-of-the-river,2050-2055,36.028252437131634,68.12825203365557,52.88298372800401
Estonia,Hydrorun-of-the-river,2055-2060,35.34270302921552,67.44270257278595,52.40404325593676
Spain,Hydrorun-of-the-river,2020-2025,1666.2495241834515,20098.58926723259,8.290380494018027
Spain,Hydrorun-of-the-river,2025-2030,5822.390119080539,30627.94051737482,19.010060816128252
Spain,Hydrorun-of-the-river,2030-2035,9197.435214322659,33263.84132733485,27.649949155946064
Spain,Hydrorun-of-the-river,2035-2040,7751.630048279673,35013.437297839286,22.139014751225336
Spain,Hydrorun-of-the-river,2040-2045,14259.459467854844,40567.530261894906,35.149932410967494
Spain,Hydrorun-of-the-river,2045-2050,13096.303772804536,40826.06469166371,32.078290846089494
Spain,Hydrorun-of-the-river,2050-2055,12233.616493970821,42343.17683000612,28.891588704089806
Spain,Hydrorun-of-the-river,2055-2060,8371.96457741948,36713.00395483707,22.803812479410155
Finland,Hydrorun-of-the-river,2020-2025,1231.4165725689365,17281.41656619912,7.125669170995365
Finland,Hydrorun-of-the-river,2025-2030,1933.7693224624081,17983.76931544142,10.752858805867877
Finland,Hydrorun-of-the-river,2030-2035,0.003555294366340016,15952.581144088816,2.228664022597635e-05
Finland,Hydrorun-of-the-river,2035-2040,30.771325928671793,16080.771289867469,0.1913547887349214
Finland,Hydrorun-of-the-river,2040-2045,240.929100061597,16290.929082679595,1.478915652009996
Finland,Hydrorun-of-the-river,2045-2050,215.34058861919547,16265.34055191264,1.3239230247403186
Finland,Hydrorun-of-the-river,2050-2055,0.00461249555526391,15360.206390204465,3.0028864444200423e-05
Finland,Hydrorun-of-the-river,2055-2060,0.006441156897038422,15481.92495697382,4.1604367124496415e-05
France,Hydrorun-of-the-river,2020-2025,0.005195474505563884,60559.90058839752,8.579067097344723e-06
France,Hydrorun-of-the-river,2025-2030,4690.738240943702,65358.47666317937,7.176939366437677
France,Hydrorun-of-the-river,2030-2035,14262.2090565348,75672.31808830184,18.847326759426434
France,Hydrorun-of-the-river,2035-2040,11563.054376290147,74800.93151844674,15.458436334363789
France,Hydrorun-of-the-river,2040-2045,20691.947025689125,82125.46989068945,25.19552953941146
France,Hydrorun-of-the-river,2045-2050,15047.814314140383,76908.40877965106,19.565889546946178
France,Hydrorun-of-the-river,2050-2055,19249.351548285584,81653.41849602283,23.574458856518273
France,Hydrorun-of-the-river,2055-2060,5740.414214382138,67301.64335289875,8.529381941362198
Greece,Hydrorun-of-the-river,2020-2025,0.00014583933146356247,675.1569623291904,2.1600803902019856e-05
Greece,Hydrorun-of-the-river,2025-2030,0.07230044176921932,677.3364607412303,0.010674228534825764
Greece,Hydrorun-of-the-river,2030-2035,0.007525955260359751,752.1408366368497,0.0010006045269409364
Greece,Hydrorun-of-the-river,2035-2040,0.007512654526821761,3021.3284281611072,0.0002486540177756922
Greece,Hydrorun-of-the-river,2040-2045,0.01760303260329386,2914.2187855639872,0.0006040395007572212
Greece,Hydrorun-of-the-river,2045-2050,0.02184735842295816,3281.7849626855223,0.0006657157209069607
Greece,Hydrorun-of-the-river,2050-2055,0.03562806861020195,2942.7124823653853,0.0012107220404204665
Greece,Hydrorun-of-the-river,2055-2060,3.3886026789852948,2858.6609066305436,0.11853811241219878
Hungary,Hydrorun-of-the-river,2020-2025,0.00024640316925811693,267.50024619335187,9.211324952576464e-05
