Node,RESGeneratorType,Period,ExpectedAnnualCurtailment_GWh,Expected total available power_GWh,Expected annual curtailment ratio of total capacity_%
Austria,Hydrorun-of-the-river,2020-2025,2.1985160958839333e-05,38812.74929534398,5.6644173262615795e-08
Austria,Hydrorun-of-the-river,2025-2030,2.3876717237071418e-05,37713.69249914866,6.331047334495397e-08
Austria,Hydrorun-of-the-river,2030-2035,1107.1716047907769,42553.034202875875,2.6018628883482777
Austria,Hydrorun-of-the-river,2035-2040,4.011658052657124e-05,40717.30179368596,9.852465354861043e-08
Austria,Hydrorun-of-the-river,2040-2045,824.320194795634,41374.858092684015,1.9923215034334874
Austria,Hydrorun-of-the-river,2045-2050,1886.003612365364,42939.86105316954,4.392197753108825
Austria,Hydrorun-of-the-river,2050-2055,288.7255822111825,41025.40039017664,0.7037727346113034
Austria,Hydrorun-of-the-river,2055-2060,8.30968831410274e-05,41670.22490532453,1.9941548990874164e-07
Belgium,Hydrorun-of-the-river,2020-2025,157.30075240915025,628.1007523970953,25.043872628527307
Belgium,Hydrorun-of-the-river,2025-2030,340.1492744856435,810.9492744762348,41.94458089938296
Belgium,Hydrorun-of-the-river,2030-2035,51.08878434138715,521.8887843252085,9.789209095084098
Belgium,Hydrorun-of-the-river,2035-2040,187.49849805559847,658.2984980361801,28.482291637447048
Belgium,Hydrorun-of-the-river,2040-2045,135.47075999570808,606.2707599719702,22.34492720743638
Belgium,Hydrorun-of-the-river,2045-2050,118.87493217792904,589.6749321476398,20.15940066249344
Belgium,Hydrorun-of-the-river,2050-2055,94.14284087787232,564.9428408400772,16.66413556774712
Belgium,Hydrorun-of-the-river,2055-2060,268.9214684416779,739.7214684144266,36.35442256638894
Bulgaria,Hydrorun-of-the-river,2020-2025,1724.8726027164491,5696.711692441307,30.278390338852844
Bulgaria,Hydrorun-of-the-river,2025-2030,2660.0094685307354,6317.966601602743,42.102303419203636
Bulgaria,Hydrorun-of-the-river,2030-2035,4507.3407739257755,6986.307823782605,64.51677892837766
Bulgaria,Hydrorun-of-the-river,2035-2040,3894.1348035493857,6303.8107180424395,61.77429776569584
Bulgaria,Hydrorun-of-the-river,2040-2045,3323.3194059707644,5627.922630423911,59.050552472155125
Bulgaria,Hydrorun-of-the-river,2045-2050,3620.2885346988005,6040.029803851987,59.938256138901615
Bulgaria,Hydrorun-of-the-river,2050-2055,4421.876971500105,6028.038706189861,73.3551522646914
Bulgaria,Hydrorun-of-the-river,2055-2060,3658.5481161857465,5990.995228216585,61.06745168072572
Switzerland,Hydrorun-of-the-river,2020-2025,2.1335147042038168e-05,1527.3800448536026,1.3968459987365562e-06
Switzerland,Hydrorun-of-the-river,2025-2030,2.1503820426038298e-05,995.3654170150529,2.1603945705211392e-06
Switzerland,Hydrorun-of-the-river,2030-2035,2.671980486070865e-05,1175.0750396638678,2.2738807275109765e-06
Switzerland,Hydrorun-of-the-river,2035-2040,3.2544238566359605e-05,1337.8591241489528,2.4325609459861364e-06
Switzerland,Hydrorun-of-the-river,2040-2045,6.492577197208791,1602.940317367806,0.40504173030411234
Switzerland,Hydrorun-of-the-river,2045-2050,3.512485929591206,1094.9410311771294,0.3207922463016174
Switzerland,Hydrorun-of-the-river,2050-2055,2.7005883701853883,1408.3374128729401,0.1917571986301435
Switzerland,Hydrorun-of-the-river,2055-2060,3.504254061684072,1612.956504105168,0.2172565752867684
CzechR,Hydrorun-of-the-river,2020-2025,131.8973404879881,1250.5769634723956,10.546919089390334
CzechR,Hydrorun-of-the-river,2025-2030,256.89298781361464,1358.7852714394232,18.90607686242258
CzechR,Hydrorun-of-the-river,2030-2035,2.451359493355554e-05,1312.8312227909867,1.8672312562342448e-06
CzechR,Hydrorun-of-the-river,2035-2040,3.342754176103506e-05,1329.3193665229514,2.5146358808019303e-06
CzechR,Hydrorun-of-the-river,2040-2045,3.599654615541684e-05,1273.6933000532597,2.826154942788161e-06
CzechR,Hydrorun-of-the-river,2045-2050,144.60219016085563,1388.2216840273986,10.416361581483674
CzechR,Hydrorun-of-the-river,2050-2055,5.2279213733029666e-05,1248.481955835502,4.187422452416917e-06
CzechR,Hydrorun-of-the-river,2055-2060,5.949715767053226e-05,1388.723793789051,4.284304621021706e-06
Germany,Hydrorun-of-the-river,2020-2025,2.2562910738407688e-05,22332.686855723387,1.0103088304677187e-07
Germany,Hydrorun-of-the-river,2025-2030,2.8279239282190787e-05,21500.039880015574,1.315311015235675e-07
Germany,Hydrorun-of-the-river,2030-2035,3.342475723897967e-05,22163.93170784952,1.5080698532897053e-07
Germany,Hydrorun-of-the-river,2035-2040,4.390157994919537e-05,20929.161539203207,2.097627268391123e-07
Germany,Hydrorun-of-the-river,2040-2045,4.772299855392244e-05,22169.664416871932,2.1526261136187284e-07
Germany,Hydrorun-of-the-river,2045-2050,5.6536383328382974e-05,22225.03225584253,2.5438155804485126e-07
Germany,Hydrorun-of-the-river,2050-2055,6.518084301602383e-05,21092.02137040891,3.0903080302900416e-07
Germany,Hydrorun-of-the-river,2055-2060,7.024263770531054e-05,21301.015466451176,3.2976192058046145e-07
Denmark,Hydrorun-of-the-river,2020-2025,1.1868350564655036e-05,16.572038512038013,7.161672087615417e-05
Denmark,Hydrorun-of-the-river,2025-2030,1.328312600344719e-05,22.73893654682262,5.8415774968611184e-05
Denmark,Hydrorun-of-the-river,2030-2035,1.2461899620922888e-05,16.12949906360806,7.72615415505362e-05
Denmark,Hydrorun-of-the-river,2035-2040,2.1210138471928834e-05,24.924582062198173,8.50972683072474e-05
Denmark,Hydrorun-of-the-river,2040-2045,2.1597674199546004e-05,25.014987876073352,8.633893530767616e-05
Denmark,Hydrorun-of-the-river,2045-2050,6.92657133728791e-05,23.420851563542133,0.0002957437870478671
Denmark,Hydrorun-of-the-river,2050-2055,0.00011211568022550919,22.07209871218355,0.0005079520605968592
Denmark,Hydrorun-of-the-river,2055-2060,7.325366311150625e-05,27.096218452861887,0.0002703464442425517
Estonia,Hydrorun-of-the-river,2020-2025,1.2305138614540778e-05,30.314620794061348,4.059143176533273e-05
Estonia,Hydrorun-of-the-river,2025-2030,0.2099069025183335,32.309906888386706,0.649667308678569
Estonia,Hydrorun-of-the-river,2030-2035,4.9071399412422e-05,32.100049050904005,0.0001528701695583236
Estonia,Hydrorun-of-the-river,2035-2040,0.5174421745420758,32.61744214993692,1.5863971557410317
Estonia,Hydrorun-of-the-river,2040-2045,0.12128933509162346,32.22128930194117,0.3764260764212076
Estonia,Hydrorun-of-the-river,2045-2050,3.4008914227357288,35.5008913920102,9.579735295044253
Estonia,Hydrorun-of-the-river,2050-2055,0.8639602236788682,32.96396016573676,2.6209236370115554
Estonia,Hydrorun-of-the-river,2055-2060,0.3760927933272063,32.47609264621621,1.1580604767458837
Spain,Hydrorun-of-the-river,2020-2025,2.0283842132394233e-05,19293.672545230344,1.0513209491268511e-07
Spain,Hydrorun-of-the-river,2025-2030,2.073133176214641e-05,21053.3713604452,9.847036565885199e-08
Spain,Hydrorun-of-the-river,2030-2035,1825.439893063674,19458.45976139874,9.38121472843879
Spain,Hydrorun-of-the-river,2035-2040,37.597638941251304,21044.691472968152,0.17865616604332435
Spain,Hydrorun-of-the-river,2040-2045,1058.0646652294588,24328.44266583595,4.349085059666734
Spain,Hydrorun-of-the-river,2045-2050,2260.406778146099,23366.854415155332,9.673560411623221
Spain,Hydrorun-of-the-river,2050-2055,5167.462447234913,26741.461643329803,19.323784601444356
Spain,Hydrorun-of-the-river,2055-2060,5920.8903576018565,26813.70759828244,22.081580236151755
Finland,Hydrorun-of-the-river,2020-2025,1.9350949660579747e-05,15377.996296764637,1.2583531226789914e-07
Finland,Hydrorun-of-the-river,2025-2030,1939.8652064683313,17989.86520580534,10.78310028605626
Finland,Hydrorun-of-the-river,2030-2035,501.8175032587901,16551.817503238843,3.031796980365419
Finland,Hydrorun-of-the-river,2035-2040,870.0974483122378,16920.097447720174,5.142390290603648
Finland,Hydrorun-of-the-river,2040-2045,756.393740947674,16806.393740468397,4.500630846975463
Finland,Hydrorun-of-the-river,2045-2050,1013.7848764927111,17063.784875700654,5.941148953046
Finland,Hydrorun-of-the-river,2050-2055,0.00010210807613559085,15810.782592824848,6.458129161925794e-07
Finland,Hydrorun-of-the-river,2055-2060,1440.4883602812224,17490.488359296756,8.23583842080405
France,Hydrorun-of-the-river,2020-2025,2.23409282221144e-05,56172.50150927284,3.977200164109907e-08
France,Hydrorun-of-the-river,2025-2030,8.167767031247973e-05,61016.36903436303,1.3386189903643845e-07
France,Hydrorun-of-the-river,2030-2035,3.2801590436119586e-05,62621.36411239781,5.2380830250271584e-08
France,Hydrorun-of-the-river,2035-2040,1578.3287369663735,65748.13252311492,2.4005681627709867
France,Hydrorun-of-the-river,2040-2045,3341.6080487504796,63742.650871537684,5.242342455265806
France,Hydrorun-of-the-river,2045-2050,143.02570353201045,62653.6088315167,0.2282800722886119
France,Hydrorun-of-the-river,2050-2055,2134.120125291785,64206.35805708541,3.3238454724286868
France,Hydrorun-of-the-river,2055-2060,6783.597190350518,68664.99349968758,9.879265757713036
Greece,Hydrorun-of-the-river,2020-2025,1.371138975203814e-05,561.5870902642282,2.4415429039842948e-06
Greece,Hydrorun-of-the-river,2025-2030,1.3552912353174441e-05,739.8932335748566,1.831738923694761e-06
Greece,Hydrorun-of-the-river,2030-2035,2.7708355867350267e-05,662.3966861712481,4.1830456652053474e-06
Greece,Hydrorun-of-the-river,2035-2040,0.00032908022452721105,698.0160691922091,4.7145078609443e-05
Greece,Hydrorun-of-the-river,2040-2045,0.0003371553038388451,764.5463589938515,4.409873905913879e-05
Greece,Hydrorun-of-the-river,2045-2050,0.00044254560318009726,640.1304213647093,6.913366220537118e-05
Greece,Hydrorun-of-the-river,2050-2055,0.0008010531124147645,611.2409664825849,0.00013105357074223324
Greece,Hydrorun-of-the-river,2055-2060,0.0007090121354407097,627.6067056363026,0.00011297077119688734
