Node,RESGeneratorType,Period,ExpectedAnnualCurtailment_GWh,Expected total available power_GWh,Expected annual curtailment ratio of total capacity_%
Austria,Hydrorun-of-the-river,2020-2025,0.0003437978149803642,40897.51695572757,8.406324896265281e-07
Austria,Hydrorun-of-the-river,2025-2030,168.90403997442255,41461.233595151905,0.4073782310089602
Austria,Hydrorun-of-the-river,2030-2035,12546.286126453035,53169.31613016987,23.596854425844107
Austria,Hydrorun-of-the-river,2035-2040,12968.12139024256,54682.05301905609,23.715498366023883
Austria,Hydrorun-of-the-river,2040-2045,14935.333777523589,55557.17229191306,26.88281847580206
Austria,Hydrorun-of-the-river,2045-2050,15376.26040592143,55497.30289594822,27.70632013370154
Austria,Hydrorun-of-the-river,2050-2055,14231.684041063769,54669.2522207347,26.032337123619996
Austria,Hydrorun-of-the-river,2055-2060,11240.865803614983,53212.278096973685,21.12457163200137
Belgium,Hydrorun-of-the-river,2020-2025,410.6823647103243,881.4823646770346,46.58996948405131
Belgium,Hydrorun-of-the-river,2025-2030,45.78731922001245,516.5873192835627,8.863422989846773
Belgium,Hydrorun-of-the-river,2030-2035,258.1169728104186,728.9169727892787,35.411025184762316
Belgium,Hydrorun-of-the-river,2035-2040,239.89149224297506,710.6914922713197,33.75465934962846
Belgium,Hydrorun-of-the-river,2040-2045,566.3278308347408,1037.1278308913152,54.60540291817592
Belgium,Hydrorun-of-the-river,2045-2050,1409.184155928695,1879.9841559013985,74.9572357567573
Belgium,Hydrorun-of-the-river,2050-2055,818.1151767687322,1288.9151767967498,63.473158784733705
Belgium,Hydrorun-of-the-river,2055-2060,515.7963244983819,986.5963235202975,52.28038177336369
Bulgaria,Hydrorun-of-the-river,2020-2025,2864.496517446014,6836.323336996808,41.901126910483214
Bulgaria,Hydrorun-of-the-river,2025-2030,2884.326781158044,5523.441236174871,52.21974232780136
Bulgaria,Hydrorun-of-the-river,2030-2035,4624.873001786519,7434.066967398047,62.21188243351597
Bulgaria,Hydrorun-of-the-river,2035-2040,4103.577579709094,5931.506879705053,69.18271634733645
Bulgaria,Hydrorun-of-the-river,2040-2045,4226.010009453635,6112.502434696144,69.13715053045557
Bulgaria,Hydrorun-of-the-river,2045-2050,5439.864395674315,7066.370593240877,76.9824384936399
Bulgaria,Hydrorun-of-the-river,2050-2055,4834.380309662305,6488.368388368894,74.50841290590802
Bulgaria,Hydrorun-of-the-river,2055-2060,4221.033063739575,5667.7636264277335,74.47440193267197
Switzerland,Hydrorun-of-the-river,2020-2025,0.00022210998699226747,1347.1248820195522,1.6487705776712375e-05
Switzerland,Hydrorun-of-the-river,2025-2030,0.00016054187674921112,19731.604339939757,8.136280962427878e-07
Switzerland,Hydrorun-of-the-river,2030-2035,0.8063349222580916,19379.38865808436,0.004160786165572455
Switzerland,Hydrorun-of-the-river,2035-2040,0.0015899002402055243,17539.12323326832,9.064878666168394e-06
Switzerland,Hydrorun-of-the-river,2040-2045,0.004582413230369163,19918.021880543194,2.300636708731336e-05
