Node,RESGeneratorType,Period,ExpectedAnnualCurtailment_GWh,Expected total available power_GWh,Expected annual curtailment ratio of total capacity_%
Austria,Hydrorun-of-the-river,2020-2025,0.0003394320750452918,40897.516987650335,8.299576601381173e-07
Austria,Hydrorun-of-the-river,2025-2030,164.86542125573717,41457.194997028986,0.3976762568416705
Austria,Hydrorun-of-the-river,2030-2035,12652.488973768403,53317.117223355875,23.730632173462496
Austria,Hydrorun-of-the-river,2035-2040,12333.24103563375,54047.17267931151,22.81940094963513
Austria,Hydrorun-of-the-river,2040-2045,14934.85061699739,55557.17229955321,26.88194880846644
Austria,Hydrorun-of-the-river,2045-2050,15362.875867174773,55497.30290323323,27.682202672014434
Austria,Hydrorun-of-the-river,2050-2055,14231.684028755863,54669.25222852899,26.032337097395125
Austria,Hydrorun-of-the-river,2055-2060,11240.865833228594,53212.278104183395,21.124571684791054
Belgium,Hydrorun-of-the-river,2020-2025,410.68236439321555,881.4823643552841,46.58996946508267
Belgium,Hydrorun-of-the-river,2025-2030,45.78731903520057,516.5873190881736,8.863422957423655
Belgium,Hydrorun-of-the-river,2030-2035,258.1169725040343,728.9169724778155,35.41102515786049
Belgium,Hydrorun-of-the-river,2035-2040,250.9202240977408,721.7202241297185,34.76696588353351
Belgium,Hydrorun-of-the-river,2040-2045,582.4222719147562,1053.2222719602905,55.299084288327236
Belgium,Hydrorun-of-the-river,2045-2050,1409.184173939377,1879.9841739073368,74.9572359968619
Belgium,Hydrorun-of-the-river,2050-2055,818.1151894019458,1288.9151894195065,63.47315914326399
Belgium,Hydrorun-of-the-river,2055-2060,515.7963339033471,986.5963329030852,52.28038222943755
Bulgaria,Hydrorun-of-the-river,2020-2025,2864.4979495575376,6836.323336996808,41.901147859046546
Bulgaria,Hydrorun-of-the-river,2025-2030,2884.3273323468193,5523.441236174871,52.21975230688418
Bulgaria,Hydrorun-of-the-river,2030-2035,4651.799571664037,7434.066967398047,62.57408753599357
Bulgaria,Hydrorun-of-the-river,2035-2040,4079.747560730704,5931.506879705053,68.7809631425998
Bulgaria,Hydrorun-of-the-river,2040-2045,4227.708527145918,6112.502434696144,69.16493812989508
Bulgaria,Hydrorun-of-the-river,2045-2050,5446.3343771930195,7066.370593240877,77.07399867199925
Bulgaria,Hydrorun-of-the-river,2050-2055,4841.495295848054,6488.368388368894,74.61807046170439
Bulgaria,Hydrorun-of-the-river,2055-2060,4225.303251445333,5667.7636264277335,74.54974360157728
Switzerland,Hydrorun-of-the-river,2020-2025,0.00021959127409344476,1347.1248804873612,1.630073627724857e-05
Switzerland,Hydrorun-of-the-river,2025-2030,0.0001576471546081762,19731.604350047037,7.989576103972528e-07
Switzerland,Hydrorun-of-the-river,2030-2035,4.4464328684092775,19379.388664494763,0.022944133818605158
Switzerland,Hydrorun-of-the-river,2035-2040,0.0013458634935447444,17539.12324179487,7.673493566301066e-06
Switzerland,Hydrorun-of-the-river,2040-2045,0.005703376750149398,19918.021887814954,2.863425285037213e-05
Switzerland,Hydrorun-of-the-river,2045-2050,189.4572324669538,13012.330522920776,1.4559823248666437
Switzerland,Hydrorun-of-the-river,2050-2055,131.57975457017739,19271.65690946394,0.6827630607390125
