Node,RESGeneratorType,Period,ExpectedAnnualCurtailment_GWh,Expected total available power_GWh,Expected annual curtailment ratio of total capacity_%
Austria,Hydrorun-of-the-river,2020-2025,0.0026918805426431446,40897.51927508089,6.582014240368177e-06
Austria,Hydrorun-of-the-river,2025-2030,147.49173885678684,41439.82120185244,0.355917893898137
Austria,Hydrorun-of-the-river,2030-2035,12452.992535936199,53102.04320930056,23.451060982442797
Austria,Hydrorun-of-the-river,2035-2040,10549.483144810629,52263.41473785565,20.18521598277692
Austria,Hydrorun-of-the-river,2040-2045,14839.892117894948,55557.17215623532,26.711028553006415
Austria,Hydrorun-of-the-river,2045-2050,14961.478703662042,55497.30276928372,26.958929456194802
Austria,Hydrorun-of-the-river,2050-2055,14211.272489475066,54669.25209467458,25.995000745326475
Austria,Hydrorun-of-the-river,2055-2060,11240.865367554597,53212.277982302796,21.124570858050948
Belgium,Hydrorun-of-the-river,2020-2025,410.6823729600726,881.4823724092468,46.589970011266956
Belgium,Hydrorun-of-the-river,2025-2030,45.78732425598961,516.5873240630127,8.863423882697619
Belgium,Hydrorun-of-the-river,2030-2035,258.1169825443841,728.9169820436325,35.4110260705839
Belgium,Hydrorun-of-the-river,2035-2040,260.01026652197686,730.8102661190093,35.57835440692008
Belgium,Hydrorun-of-the-river,2040-2045,595.6876548057426,1066.4876545063769,55.85509145733677
Belgium,Hydrorun-of-the-river,2045-2050,1409.183460919593,1879.9834604168084,74.9572265176825
Belgium,Hydrorun-of-the-river,2050-2055,818.1146968080529,1288.9146963376388,63.4731452075664
Belgium,Hydrorun-of-the-river,2055-2060,515.7959751116975,986.59596665645,52.28036527046809
Bulgaria,Hydrorun-of-the-river,2020-2025,2864.615213046281,6836.323336996808,41.90286315955184
Bulgaria,Hydrorun-of-the-river,2025-2030,2884.3278268651816,5523.441236174871,52.2197612599687
Bulgaria,Hydrorun-of-the-river,2030-2035,4624.8764764680045,7434.066967398047,62.21192917349693
Bulgaria,Hydrorun-of-the-river,2035-2040,4094.827958519592,5931.506879705053,69.03520541348861
Bulgaria,Hydrorun-of-the-river,2040-2045,4209.675867385879,6112.502434696144,68.86992540879282
Bulgaria,Hydrorun-of-the-river,2045-2050,5371.428531818497,7066.370593240877,76.0139658816702
Bulgaria,Hydrorun-of-the-river,2050-2055,4938.002033481004,6488.368388368894,76.10545113826937
Bulgaria,Hydrorun-of-the-river,2055-2060,4310.968682180031,5667.7636264277335,76.06119390863057
