Node,RESGeneratorType,Period,ExpectedAnnualCurtailment_GWh,Expected total available power_GWh,Expected annual curtailment ratio of total capacity_%
Austria,Hydrorun-of-the-river,2020-2025,0.0004042343079314229,41574.190681508495,9.723203297646382e-07
Austria,Hydrorun-of-the-river,2025-2030,761.2531451029705,41919.37559646271,1.8159935215428338
Austria,Hydrorun-of-the-river,2030-2035,8953.05477943698,49567.83161030164,18.062228038993485
Austria,Hydrorun-of-the-river,2035-2040,12038.52042506809,53992.78711004981,22.296534536234994
Austria,Hydrorun-of-the-river,2040-2045,11227.590030212337,52705.66195322144,21.302436235745052
Austria,Hydrorun-of-the-river,2045-2050,12069.517062568411,52866.62313247655,22.830126736719777
Austria,Hydrorun-of-the-river,2050-2055,17317.631378627404,58405.72499807615,29.650571719121434
Austria,Hydrorun-of-the-river,2055-2060,2902.461958275729,41150.61686537684,7.053264760941633
Belgium,Hydrorun-of-the-river,2020-2025,300.2160615872156,771.0160615037662,38.937718236593334
Belgium,Hydrorun-of-the-river,2025-2030,215.03304893360018,685.8330488878427,31.35355598309254
Belgium,Hydrorun-of-the-river,2030-2035,272.658403116454,743.4584030778852,36.67433201207494
Belgium,Hydrorun-of-the-river,2035-2040,445.18775124168127,915.9877511853637,48.60193279501517
Belgium,Hydrorun-of-the-river,2040-2045,232.48312030385262,703.283119784039,33.05683212974634
Belgium,Hydrorun-of-the-river,2045-2050,1009.2279725729069,1480.0279724986185,68.18979041788677
Belgium,Hydrorun-of-the-river,2050-2055,571.1479872000479,1041.9479871264475,54.81540290463032
Belgium,Hydrorun-of-the-river,2055-2060,377.6270149890133,848.4270148578466,44.509074838014726
Bulgaria,Hydrorun-of-the-river,2020-2025,3463.7463226450122,7435.5727160359775,46.58345032622572
Bulgaria,Hydrorun-of-the-river,2025-2030,1995.1240245125443,5213.8188858764515,38.26607843853327
Bulgaria,Hydrorun-of-the-river,2030-2035,3664.8995854153923,5634.584337042065,65.04294489519205
Bulgaria,Hydrorun-of-the-river,2035-2040,4097.093526081206,6047.231192143445,67.75156093592295
Bulgaria,Hydrorun-of-the-river,2040-2045,4549.939751626598,6487.997471725472,70.1285685060008
Bulgaria,Hydrorun-of-the-river,2045-2050,4548.379649740108,6763.245458767192,67.25143538660194
